18:34:57 INFO  : Registering command handlers for SDK TCF services
12:02:10 INFO  : ps7_post_config is completed.
12:02:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:10 INFO  : Processor reset is completed for ps7_cortexa9_0
12:02:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:04:52 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:04:52 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:04:52 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:04:59 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
12:04:59 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
12:05:02 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
12:05:08 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:08 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:09 INFO  : ps7_init is completed.
12:05:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:09 INFO  : ps7_post_config is completed.
12:05:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:09 INFO  : Processor reset is completed for ps7_cortexa9_0
12:05:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:05:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:22 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
12:07:22 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
12:07:26 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
12:07:33 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:33 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:34 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:34 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:34 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:34 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:34 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:34 INFO  : ps7_init is completed.
12:07:34 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:34 INFO  : ps7_post_config is completed.
12:07:34 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:34 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:34 INFO  : Processor reset is completed for ps7_cortexa9_0
12:07:34 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:35 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:35 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:35 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:35 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:07:35 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:21 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
12:08:21 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
12:08:24 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
12:08:26 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:26 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:26 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:31 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
12:08:31 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
12:08:33 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
12:08:39 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:39 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:39 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:39 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:39 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:39 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:39 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:40 INFO  : ps7_init is completed.
12:08:40 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:40 INFO  : ps7_post_config is completed.
12:08:40 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:40 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:40 INFO  : Processor reset is completed for ps7_cortexa9_0
12:08:40 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:40 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:40 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:40 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:40 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:08:40 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:43 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:43 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:43 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:48 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
12:11:48 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
12:11:50 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
12:11:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:59 INFO  : ps7_init is completed.
12:11:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:59 INFO  : ps7_post_config is completed.
12:11:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:59 INFO  : Processor reset is completed for ps7_cortexa9_0
12:11:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:11:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:12:56 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:12:56 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:12:56 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:01 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
12:13:01 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
12:13:04 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
12:13:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:10 INFO  : ps7_init is completed.
12:13:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:10 INFO  : ps7_post_config is completed.
12:13:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:10 INFO  : Processor reset is completed for ps7_cortexa9_0
12:13:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:13:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:19:01 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:19:01 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:19:01 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
20:47:51 ERROR : Unexpected error while parsing XMD response ￿: com.google.gson.JsonSyntaxException: com.google.gson.stream.MalformedJsonException: invalid number or unquoted string near 
